rank_pnl,trade_id,symbol,direction,entry_time_thai,thai_hour,is_user_online,schedule_status,hypothetical_net_pnl_thb,outcome,mae_pct,mfe_pct
391,XAUUSD_BASE_1316,XAUUSD,LONG,2025-01-27 12:00:00,12,True,ONLINE_CAPTURED,-6.35,LOSS,0.657,0.175
392,USDJPY_BASE_1401,USDJPY,SHORT,2025-06-02 08:00:00,8,False,OFFLINE_MISSED,-6.42,LOSS,0.255,0.327
393,XAUUSD_BASE_1148,XAUUSD,SHORT,2024-06-05 19:00:00,19,True,ONLINE_CAPTURED,-6.61,LOSS,0.724,0.189
394,US500_BASE_903,US500,SHORT,2023-06-26 13:00:00,13,True,ONLINE_CAPTURED,-6.86,LOSS,0.385,0.265
395,USDJPY_BASE_515,USDJPY,SHORT,2021-12-21 19:00:00,19,True,ONLINE_CAPTURED,-6.88,LOSS,0.194,0.249
396,XAUUSD_BASE_102,XAUUSD,SHORT,2020-05-15 01:00:00,1,False,OFFLINE_MISSED,-7.09,LOSS,0.911,0.217
397,XAUUSD_BASE_1321,XAUUSD,LONG,2025-02-03 16:00:00,16,False,OFFLINE_MISSED,-7.24,LOSS,0.554,0.191
398,XAUUSD_BASE_908,XAUUSD,SHORT,2023-06-29 08:00:00,8,False,OFFLINE_MISSED,-7.26,LOSS,0.792,0.13
399,US500_BASE_340,US500,LONG,2021-04-07 23:00:00,23,False,OFFLINE_MISSED,-7.29,LOSS,0.409,0.387
400,XAUUSD_BASE_1045,XAUUSD,SHORT,2024-01-31 22:00:00,22,False,OFFLINE_MISSED,-7.48,LOSS,0.694,0.304
401,XAUUSD_BASE_517,XAUUSD,LONG,2021-12-24 20:00:00,20,True,ONLINE_CAPTURED,-7.53,LOSS,0.781,0.113
402,XAUUSD_BASE_1403,XAUUSD,SHORT,2025-06-06 18:00:00,18,True,ONLINE_CAPTURED,-7.54,LOSS,0.498,0.168
403,USDJPY_BASE_1470,USDJPY,SHORT,2025-09-01 19:00:00,19,True,ONLINE_CAPTURED,-7.55,LOSS,0.225,0.302
404,US500_BASE_265,US500,SHORT,2020-12-30 12:00:00,12,True,ONLINE_CAPTURED,-7.7,LOSS,0.391,0.331
405,US500_BASE_1326,US500,LONG,2025-02-12 03:00:00,3,False,OFFLINE_MISSED,-7.79,LOSS,0.228,0.196
406,US500_BASE_1314,US500,SHORT,2025-01-23 07:00:00,7,False,OFFLINE_MISSED,-7.8,LOSS,0.227,0.209
407,US500_BASE_65,US500,LONG,2020-03-16 07:00:00,7,False,OFFLINE_MISSED,-7.82,LOSS,0.426,0.352
408,USDJPY_BASE_1284,USDJPY,SHORT,2024-12-05 19:00:00,19,True,ONLINE_CAPTURED,-8.0,LOSS,0.181,0.297
409,XAUUSD_BASE_816,XAUUSD,SHORT,2023-02-23 23:00:00,23,False,OFFLINE_MISSED,-8.25,LOSS,0.671,0.215
410,XAUUSD_BASE_147,XAUUSD,LONG,2020-07-17 19:00:00,19,True,ONLINE_CAPTURED,-8.28,LOSS,0.64,0.211
411,XAUUSD_BASE_583,XAUUSD,SHORT,2022-03-31 18:00:00,18,True,ONLINE_CAPTURED,-8.38,LOSS,0.627,0.232
412,XAUUSD_BASE_414,XAUUSD,SHORT,2021-07-28 17:00:00,17,True,ONLINE_CAPTURED,-8.51,LOSS,0.62,0.11
413,US500_BASE_810,US500,LONG,2023-02-16 12:00:00,12,True,ONLINE_CAPTURED,-8.58,LOSS,0.258,0.341
414,XAUUSD_BASE_211,XAUUSD,SHORT,2020-10-13 22:00:00,22,False,OFFLINE_MISSED,-8.64,LOSS,0.597,0.26
415,USDJPY_BASE_839,USDJPY,SHORT,2023-03-30 02:00:00,2,False,OFFLINE_MISSED,-8.68,LOSS,0.131,0.248
416,XAUUSD_BASE_399,XAUUSD,LONG,2021-07-07 10:00:00,10,True,ONLINE_CAPTURED,-8.75,LOSS,0.588,0.109
417,US500_BASE_423,US500,SHORT,2021-08-07 03:00:00,3,False,OFFLINE_MISSED,-8.78,LOSS,0.299,0.335
418,XAUUSD_BASE_945,XAUUSD,LONG,2023-08-21 07:00:00,7,False,OFFLINE_MISSED,-8.85,LOSS,0.521,0.154
419,XAUUSD_BASE_1447,XAUUSD,LONG,2025-08-01 23:00:00,23,False,OFFLINE_MISSED,-8.89,LOSS,0.35,0.236
420,XAUUSD_BASE_385,XAUUSD,SHORT,2021-06-15 15:00:00,15,True,ONLINE_CAPTURED,-8.9,LOSS,0.566,0.112
421,USDJPY_BASE_1522,USDJPY,SHORT,2025-11-03 19:00:00,19,True,ONLINE_CAPTURED,-8.9,LOSS,0.19,0.327
422,XAUUSD_BASE_505,XAUUSD,LONG,2021-12-13 08:00:00,8,False,OFFLINE_MISSED,-8.98,LOSS,0.559,0.122
423,US500_BASE_440,US500,LONG,2021-09-01 15:00:00,15,True,ONLINE_CAPTURED,-8.99,LOSS,0.291,0.361
424,XAUUSD_BASE_465,XAUUSD,LONG,2021-10-08 18:00:00,18,True,ONLINE_CAPTURED,-9.0,LOSS,0.564,0.124
425,XAUUSD_BASE_892,XAUUSD,SHORT,2023-06-07 21:00:00,21,True,ONLINE_CAPTURED,-9.0,LOSS,0.52,0.193
426,XAUUSD_BASE_735,XAUUSD,LONG,2022-11-09 23:00:00,23,False,OFFLINE_MISSED,-9.14,LOSS,0.56,0.261
427,XAUUSD_BASE_674,XAUUSD,SHORT,2022-08-03 16:00:00,16,False,OFFLINE_MISSED,-9.16,LOSS,0.544,0.212
428,US500_BASE_1202,US500,LONG,2024-08-20 15:00:00,15,True,ONLINE_CAPTURED,-9.18,LOSS,0.197,0.277
429,XAUUSD_BASE_1101,XAUUSD,LONG,2024-04-17 14:00:00,14,True,ONLINE_CAPTURED,-9.26,LOSS,0.396,0.212
430,USDJPY_BASE_731,USDJPY,SHORT,2022-11-02 20:00:00,20,True,ONLINE_CAPTURED,-9.35,LOSS,0.098,0.237
431,XAUUSD_BASE_193,XAUUSD,SHORT,2020-09-15 21:00:00,21,True,ONLINE_CAPTURED,-9.44,LOSS,0.449,0.248
432,XAUUSD_BASE_668,XAUUSD,LONG,2022-07-27 16:00:00,16,False,OFFLINE_MISSED,-9.45,LOSS,0.501,0.204
433,XAUUSD_BASE_692,XAUUSD,SHORT,2022-08-29 23:00:00,23,False,OFFLINE_MISSED,-9.48,LOSS,0.49,0.217
434,USDJPY_BASE_67,USDJPY,SHORT,2020-03-19 11:00:00,11,True,ONLINE_CAPTURED,-9.58,LOSS,0.112,0.214
435,XAUUSD_BASE_1508,XAUUSD,SHORT,2025-10-17 10:00:00,10,True,ONLINE_CAPTURED,-9.79,LOSS,0.263,0.159
436,XAUUSD_BASE_374,XAUUSD,SHORT,2021-06-02 02:00:00,2,False,OFFLINE_MISSED,-9.8,LOSS,0.412,0.145
437,XAUUSD_BASE_724,XAUUSD,LONG,2022-10-20 15:00:00,15,True,ONLINE_CAPTURED,-9.8,LOSS,0.46,0.187
438,USDJPY_BASE_764,USDJPY,SHORT,2022-12-21 02:00:00,2,False,OFFLINE_MISSED,-9.8,LOSS,0.086,0.227
439,XAUUSD_BASE_809,XAUUSD,SHORT,2023-02-15 23:00:00,23,False,OFFLINE_MISSED,-9.84,LOSS,0.416,0.17
440,XAUUSD_BASE_1500,XAUUSD,LONG,2025-10-08 13:00:00,13,True,ONLINE_CAPTURED,-9.88,LOSS,0.255,0.182
441,XAUUSD_BASE_1114,XAUUSD,LONG,2024-05-01 07:00:00,7,False,OFFLINE_MISSED,-9.94,LOSS,0.313,0.197
442,USDJPY_BASE_388,USDJPY,SHORT,2021-06-23 19:00:00,19,True,ONLINE_CAPTURED,-10.03,LOSS,0.083,0.256
443,XAUUSD_BASE_741,XAUUSD,SHORT,2022-11-21 14:00:00,14,True,ONLINE_CAPTURED,-10.14,LOSS,0.393,0.216
444,XAUUSD_BASE_526,XAUUSD,SHORT,2022-01-11 19:00:00,19,True,ONLINE_CAPTURED,-10.33,LOSS,0.345,0.27
445,US500_BASE_1349,US500,LONG,2025-03-18 23:00:00,23,False,OFFLINE_MISSED,-10.33,LOSS,0.106,0.254
446,XAUUSD_BASE_622,XAUUSD,SHORT,2022-05-19 14:00:00,14,True,ONLINE_CAPTURED,-10.38,LOSS,0.329,0.173
447,US500_BASE_1000,US500,LONG,2023-11-25 05:00:00,5,False,OFFLINE_MISSED,-10.43,LOSS,0.129,0.324
448,USDJPY_BASE_74,USDJPY,LONG,2020-03-31 11:00:00,11,True,ONLINE_CAPTURED,-10.48,LOSS,0.077,0.26
449,XAUUSD_BASE_209,XAUUSD,SHORT,2020-10-08 23:00:00,23,False,OFFLINE_MISSED,-10.48,LOSS,0.309,0.25
450,XAUUSD_BASE_967,XAUUSD,SHORT,2023-09-29 18:00:00,18,True,ONLINE_CAPTURED,-10.5,LOSS,0.301,0.14
451,XAUUSD_BASE_1324,XAUUSD,SHORT,2025-02-06 19:00:00,19,True,ONLINE_CAPTURED,-10.54,LOSS,0.206,0.184
452,XAUUSD_BASE_1289,XAUUSD,LONG,2024-12-13 12:00:00,12,True,ONLINE_CAPTURED,-10.67,LOSS,0.2,0.157
453,BTCUSD_BASE_1502,BTCUSD,SHORT,2025-10-10 18:00:00,18,True,ONLINE_CAPTURED,-10.68,LOSS,0.006,0.295
454,USDJPY_BASE_513,USDJPY,LONG,2021-12-20 14:00:00,14,True,ONLINE_CAPTURED,-10.7,LOSS,0.062,0.244
455,USDJPY_BASE_547,USDJPY,LONG,2022-02-03 17:00:00,17,True,ONLINE_CAPTURED,-10.7,LOSS,0.066,0.208
456,US500_BASE_974,US500,SHORT,2023-10-16 15:00:00,15,True,ONLINE_CAPTURED,-10.72,LOSS,0.114,0.29
457,XAUUSD_BASE_1226,XAUUSD,SHORT,2024-09-18 22:00:00,22,False,OFFLINE_MISSED,-10.74,LOSS,0.194,0.25
458,BTCUSD_BASE_1354,BTCUSD,SHORT,2025-03-28 05:00:00,5,False,OFFLINE_MISSED,-10.79,LOSS,0.005,0.277
459,US500_BASE_144,US500,SHORT,2020-07-13 08:00:00,8,False,OFFLINE_MISSED,-10.81,LOSS,0.139,0.372
460,US500_BASE_553,US500,SHORT,2022-02-12 02:00:00,2,False,OFFLINE_MISSED,-10.81,LOSS,0.13,0.403
461,USDJPY_BASE_104,USDJPY,SHORT,2020-05-18 20:00:00,20,True,ONLINE_CAPTURED,-10.92,LOSS,0.059,0.362
462,US500_BASE_664,US500,LONG,2022-07-21 18:00:00,18,True,ONLINE_CAPTURED,-10.93,LOSS,0.121,0.402
463,XAUUSD_BASE_1180,XAUUSD,SHORT,2024-07-24 09:00:00,9,True,ONLINE_CAPTURED,-11.05,LOSS,0.167,0.199
464,XAUUSD_BASE_1420,XAUUSD,LONG,2025-06-27 13:00:00,13,True,ONLINE_CAPTURED,-11.07,LOSS,0.143,0.174
465,US500_BASE_129,US500,LONG,2020-06-20 04:00:00,4,False,OFFLINE_MISSED,-11.11,LOSS,0.123,0.335
466,USDJPY_BASE_653,USDJPY,SHORT,2022-07-09 03:00:00,3,False,OFFLINE_MISSED,-11.15,LOSS,0.045,0.223
467,XAUUSD_BASE_581,XAUUSD,SHORT,2022-03-29 06:00:00,6,False,OFFLINE_MISSED,-11.19,LOSS,0.199,0.178
468,US500_BASE_284,US500,LONG,2021-01-21 22:00:00,22,False,OFFLINE_MISSED,-11.23,LOSS,0.106,0.505
469,US500_BASE_837,US500,LONG,2023-03-27 09:00:00,9,True,ONLINE_CAPTURED,-11.31,LOSS,0.079,0.301
470,USDJPY_BASE_675,USDJPY,SHORT,2022-08-09 02:00:00,2,False,OFFLINE_MISSED,-11.38,LOSS,0.04,0.254
471,XAUUSD_BASE_561,XAUUSD,LONG,2022-02-22 09:00:00,9,True,ONLINE_CAPTURED,-11.57,LOSS,0.142,0.248
472,XAUUSD_BASE_1001,XAUUSD,LONG,2023-11-28 01:00:00,1,False,OFFLINE_MISSED,-11.61,LOSS,0.126,0.214
473,XAUUSD_BASE_1193,XAUUSD,SHORT,2024-08-07 05:00:00,5,False,OFFLINE_MISSED,-11.62,LOSS,0.103,0.208
474,XAUUSD_BASE_1108,XAUUSD,SHORT,2024-04-22 23:00:00,23,False,OFFLINE_MISSED,-11.64,LOSS,0.106,0.302
475,XAUUSD_BASE_20,XAUUSD,SHORT,2020-01-20 20:00:00,20,True,ONLINE_CAPTURED,-11.65,LOSS,0.158,0.259
476,GBPUSD_BASE_1490,GBPUSD,SHORT,2025-09-25 15:00:00,15,True,ONLINE_CAPTURED,-11.8,LOSS,0.002,0.335
477,USDJPY_BASE_1188,USDJPY,LONG,2024-08-01 19:00:00,19,True,ONLINE_CAPTURED,-11.82,LOSS,0.028,0.307
478,US500_BASE_77,US500,SHORT,2020-04-02 22:00:00,22,False,OFFLINE_MISSED,-11.83,LOSS,0.059,0.493
479,XAUUSD_BASE_779,XAUUSD,LONG,2023-01-05 22:00:00,22,False,OFFLINE_MISSED,-11.86,LOSS,0.1,0.19
480,XAUUSD_BASE_1306,XAUUSD,LONG,2025-01-06 20:00:00,20,True,ONLINE_CAPTURED,-11.86,LOSS,0.068,0.228
481,XAUUSD_BASE_313,XAUUSD,LONG,2021-03-04 13:00:00,13,True,ONLINE_CAPTURED,-11.87,LOSS,0.103,0.115
482,XAUUSD_BASE_171,XAUUSD,SHORT,2020-08-22 01:00:00,1,False,OFFLINE_MISSED,-11.88,LOSS,0.09,0.171
483,US500_BASE_863,US500,SHORT,2023-04-27 19:00:00,19,True,ONLINE_CAPTURED,-11.9,LOSS,0.041,0.267
484,US500_BASE_1416,US500,LONG,2025-06-23 18:00:00,18,True,ONLINE_CAPTURED,-11.98,LOSS,0.026,0.213
485,XAUUSD_BASE_453,XAUUSD,SHORT,2021-09-20 09:00:00,9,True,ONLINE_CAPTURED,-12.0,LOSS,0.081,0.096
486,XAUUSD_BASE_1034,XAUUSD,SHORT,2024-01-16 20:00:00,20,True,ONLINE_CAPTURED,-12.0,LOSS,0.069,0.224
487,XAUUSD_BASE_486,XAUUSD,SHORT,2021-11-16 03:00:00,3,False,OFFLINE_MISSED,-12.05,LOSS,0.073,0.157
488,US500_BASE_1027,US500,LONG,2024-01-09 15:00:00,15,True,ONLINE_CAPTURED,-12.1,LOSS,0.026,0.29
489,US500_BASE_1392,US500,SHORT,2025-05-23 14:00:00,14,True,ONLINE_CAPTURED,-12.14,LOSS,0.018,0.222
490,XAUUSD_BASE_46,XAUUSD,LONG,2020-02-19 15:00:00,15,True,ONLINE_CAPTURED,-12.15,LOSS,0.068,0.285
491,XAUUSD_BASE_269,XAUUSD,SHORT,2021-01-05 19:00:00,19,True,ONLINE_CAPTURED,-12.25,LOSS,0.037,0.121
492,XAUUSD_BASE_1526,XAUUSD,SHORT,2025-11-07 03:00:00,3,False,OFFLINE_MISSED,-12.3,LOSS,0.019,0.222
493,XAUUSD_BASE_1518,XAUUSD,SHORT,2025-10-30 21:00:00,21,True,ONLINE_CAPTURED,-12.38,LOSS,0.012,0.201
494,XAUUSD_BASE_1153,XAUUSD,SHORT,2024-06-14 12:00:00,12,True,ONLINE_CAPTURED,-12.47,LOSS,0.004,0.238
495,XAUUSD_BASE_725,XAUUSD,SHORT,2022-10-25 14:00:00,14,True,ONLINE_CAPTURED,-12.48,LOSS,0.004,0.191
496,XAUUSD_BASE_1312,XAUUSD,SHORT,2025-01-21 21:00:00,21,True,ONLINE_CAPTURED,-12.49,LOSS,0.001,0.206
497,XAUUSD_BASE_2,XAUUSD,SHORT,2020-01-02 21:00:00,21,True,ONLINE_CAPTURED,-12.5,LOSS,0.001,0.309
498,XAUUSD_BASE_503,XAUUSD,SHORT,2021-12-08 21:00:00,21,True,ONLINE_CAPTURED,-12.5,LOSS,0.001,0.126
499,USDJPY_BASE_1506,USDJPY,LONG,2025-10-15 10:00:00,10,True,ONLINE_CAPTURED,-12.73,LOSS,0.011,0.325
500,XAUUSD_BASE_1024,XAUUSD,LONG,2024-01-05 20:00:00,20,True,ONLINE_CAPTURED,-12.75,LOSS,0.035,0.261
501,XAUUSD_BASE_105,XAUUSD,LONG,2020-05-21 11:00:00,11,True,ONLINE_CAPTURED,-12.82,LOSS,0.055,0.202
502,XAUUSD_BASE_347,XAUUSD,SHORT,2021-04-21 15:00:00,15,True,ONLINE_CAPTURED,-12.85,LOSS,0.057,0.105
503,XAUUSD_BASE_320,XAUUSD,SHORT,2021-03-13 02:00:00,2,False,OFFLINE_MISSED,-12.87,LOSS,0.06,0.11
504,XAUUSD_BASE_694,XAUUSD,LONG,2022-09-01 17:00:00,17,True,ONLINE_CAPTURED,-12.94,LOSS,0.072,0.182
505,USDJPY_BASE_410,USDJPY,SHORT,2021-07-21 19:00:00,19,True,ONLINE_CAPTURED,-12.95,LOSS,0.016,0.283
506,USDJPY_BASE_869,USDJPY,LONG,2023-05-08 12:00:00,12,True,ONLINE_CAPTURED,-12.95,LOSS,0.017,0.25
507,USDJPY_BASE_1134,USDJPY,SHORT,2024-05-23 23:00:00,23,False,OFFLINE_MISSED,-12.95,LOSS,0.019,0.329
508,XAUUSD_BASE_978,XAUUSD,SHORT,2023-10-25 20:00:00,20,True,ONLINE_CAPTURED,-13.05,LOSS,0.08,0.169
509,XAUUSD_BASE_774,XAUUSD,SHORT,2022-12-29 23:00:00,23,False,OFFLINE_MISSED,-13.14,LOSS,0.102,0.226
510,GBPUSD_BASE_165,GBPUSD,LONG,2020-08-14 15:00:00,15,True,ONLINE_CAPTURED,-13.2,LOSS,0.002,0.216
511,XAUUSD_BASE_259,XAUUSD,LONG,2020-12-19 02:00:00,2,False,OFFLINE_MISSED,-13.26,LOSS,0.117,0.279
512,XAUUSD_BASE_1482,XAUUSD,LONG,2025-09-17 12:00:00,12,True,ONLINE_CAPTURED,-13.29,LOSS,0.078,0.175
513,US500_BASE_571,US500,LONG,2022-03-14 19:00:00,19,True,ONLINE_CAPTURED,-13.31,LOSS,0.056,0.308
514,XAUUSD_BASE_1543,XAUUSD,SHORT,2025-11-28 16:00:00,16,False,OFFLINE_MISSED,-13.34,LOSS,0.084,0.121
515,XAUUSD_BASE_132,XAUUSD,SHORT,2020-06-25 12:00:00,12,True,ONLINE_CAPTURED,-13.35,LOSS,0.135,0.192
516,XAUUSD_BASE_369,XAUUSD,LONG,2021-05-26 22:00:00,22,False,OFFLINE_MISSED,-13.35,LOSS,0.131,0.157
517,XAUUSD_BASE_311,XAUUSD,SHORT,2021-03-02 00:00:00,0,False,OFFLINE_MISSED,-13.36,LOSS,0.141,0.129
518,US500_BASE_1167,US500,LONG,2024-07-05 09:00:00,9,True,ONLINE_CAPTURED,-13.38,LOSS,0.053,0.251
519,USDJPY_BASE_1130,USDJPY,LONG,2024-05-21 05:00:00,5,False,OFFLINE_MISSED,-13.4,LOSS,0.038,0.299
520,XAUUSD_BASE_350,XAUUSD,LONG,2021-04-23 13:00:00,13,True,ONLINE_CAPTURED,-13.41,LOSS,0.147,0.102
521,XAUUSD_BASE_866,XAUUSD,SHORT,2023-05-03 15:00:00,15,True,ONLINE_CAPTURED,-13.46,LOSS,0.139,0.197
522,XAUUSD_BASE_93,XAUUSD,LONG,2020-04-29 22:00:00,22,False,OFFLINE_MISSED,-13.47,LOSS,0.169,0.263
523,XAUUSD_BASE_318,XAUUSD,SHORT,2021-03-10 23:00:00,23,False,OFFLINE_MISSED,-13.47,LOSS,0.159,0.146
524,XAUUSD_BASE_389,XAUUSD,SHORT,2021-06-24 22:00:00,22,False,OFFLINE_MISSED,-13.48,LOSS,0.156,0.107
525,XAUUSD_BASE_291,XAUUSD,LONG,2021-02-01 08:00:00,8,False,OFFLINE_MISSED,-13.49,LOSS,0.15,0.091
526,XAUUSD_BASE_984,XAUUSD,SHORT,2023-11-06 19:00:00,19,True,ONLINE_CAPTURED,-13.54,LOSS,0.154,0.174
527,XAUUSD_BASE_1335,XAUUSD,LONG,2025-02-24 21:00:00,21,True,ONLINE_CAPTURED,-13.55,LOSS,0.112,0.206
528,XAUUSD_BASE_333,XAUUSD,LONG,2021-03-30 18:00:00,18,True,ONLINE_CAPTURED,-13.6,LOSS,0.178,0.106
529,US500_BASE_1372,US500,SHORT,2025-04-22 03:00:00,3,False,OFFLINE_MISSED,-13.61,LOSS,0.054,0.255
530,USDJPY_BASE_371,USDJPY,LONG,2021-05-28 09:00:00,9,True,ONLINE_CAPTURED,-13.63,LOSS,0.038,0.233
531,XAUUSD_BASE_170,XAUUSD,LONG,2020-08-20 01:00:00,1,False,OFFLINE_MISSED,-13.64,LOSS,0.166,0.293
532,XAUUSD_BASE_1382,XAUUSD,LONG,2025-05-06 16:00:00,16,False,OFFLINE_MISSED,-13.68,LOSS,0.117,0.172
533,XAUUSD_BASE_467,XAUUSD,SHORT,2021-10-13 20:00:00,20,True,ONLINE_CAPTURED,-13.7,LOSS,0.192,0.114
534,XAUUSD_BASE_900,XAUUSD,SHORT,2023-06-23 05:00:00,5,False,OFFLINE_MISSED,-13.7,LOSS,0.18,0.182
535,US500_BASE_1166,US500,LONG,2024-07-02 22:00:00,22,False,OFFLINE_MISSED,-13.7,LOSS,0.072,0.319
536,XAUUSD_BASE_107,XAUUSD,LONG,2020-05-25 15:00:00,15,True,ONLINE_CAPTURED,-13.71,LOSS,0.205,0.173
537,XAUUSD_BASE_372,XAUUSD,LONG,2021-05-28 22:00:00,22,False,OFFLINE_MISSED,-13.71,LOSS,0.185,0.166
538,XAUUSD_BASE_405,XAUUSD,SHORT,2021-07-14 17:00:00,17,True,ONLINE_CAPTURED,-13.71,LOSS,0.19,0.12
539,XAUUSD_BASE_456,XAUUSD,SHORT,2021-09-24 11:00:00,11,True,ONLINE_CAPTURED,-13.71,LOSS,0.197,0.09
540,XAUUSD_BASE_360,XAUUSD,SHORT,2021-05-08 04:00:00,4,False,OFFLINE_MISSED,-13.72,LOSS,0.196,0.119
541,XAUUSD_BASE_971,XAUUSD,LONG,2023-10-09 10:00:00,10,True,ONLINE_CAPTURED,-13.79,LOSS,0.193,0.134
542,XAUUSD_BASE_1431,XAUUSD,SHORT,2025-07-07 15:00:00,15,True,ONLINE_CAPTURED,-13.81,LOSS,0.132,0.185
543,GBPUSD_BASE_914,GBPUSD,LONG,2023-07-11 21:00:00,21,True,ONLINE_CAPTURED,-13.9,LOSS,0.003,0.299
544,US500_BASE_1426,US500,LONG,2025-07-02 16:00:00,16,False,OFFLINE_MISSED,-13.9,LOSS,0.071,0.249
545,XAUUSD_BASE_495,XAUUSD,LONG,2021-11-29 10:00:00,10,True,ONLINE_CAPTURED,-13.93,LOSS,0.231,0.12
546,XAUUSD_BASE_246,XAUUSD,LONG,2020-11-26 18:00:00,18,True,ONLINE_CAPTURED,-13.94,LOSS,0.234,0.236
547,XAUUSD_BASE_880,XAUUSD,LONG,2023-05-23 10:00:00,10,True,ONLINE_CAPTURED,-13.98,LOSS,0.216,0.128
548,XAUUSD_BASE_91,XAUUSD,SHORT,2020-04-27 16:00:00,16,False,OFFLINE_MISSED,-13.99,LOSS,0.262,0.199
549,XAUUSD_BASE_791,XAUUSD,SHORT,2023-01-19 19:00:00,19,True,ONLINE_CAPTURED,-14.01,LOSS,0.232,0.185
550,XAUUSD_BASE_201,XAUUSD,LONG,2020-09-30 01:00:00,1,False,OFFLINE_MISSED,-14.03,LOSS,0.231,0.196
551,XAUUSD_BASE_352,XAUUSD,SHORT,2021-04-26 18:00:00,18,True,ONLINE_CAPTURED,-14.06,LOSS,0.253,0.076
552,XAUUSD_BASE_398,XAUUSD,SHORT,2021-07-05 22:00:00,22,False,OFFLINE_MISSED,-14.09,LOSS,0.25,0.137
553,XAUUSD_BASE_916,XAUUSD,SHORT,2023-07-13 16:00:00,16,False,OFFLINE_MISSED,-14.09,LOSS,0.238,0.178
554,XAUUSD_BASE_645,XAUUSD,LONG,2022-07-01 19:00:00,19,True,ONLINE_CAPTURED,-14.16,LOSS,0.27,0.196
555,XAUUSD_BASE_631,XAUUSD,SHORT,2022-06-03 02:00:00,2,False,OFFLINE_MISSED,-14.19,LOSS,0.266,0.197
556,XAUUSD_BASE_597,XAUUSD,LONG,2022-04-19 21:00:00,21,True,ONLINE_CAPTURED,-14.2,LOSS,0.252,0.191
557,XAUUSD_BASE_1060,XAUUSD,LONG,2024-02-20 13:00:00,13,True,ONLINE_CAPTURED,-14.21,LOSS,0.234,0.19
558,XAUUSD_BASE_438,XAUUSD,LONG,2021-08-30 14:00:00,14,True,ONLINE_CAPTURED,-14.24,LOSS,0.275,0.082
559,XAUUSD_BASE_958,XAUUSD,SHORT,2023-09-11 05:00:00,5,False,OFFLINE_MISSED,-14.26,LOSS,0.255,0.142
560,XAUUSD_BASE_888,XAUUSD,SHORT,2023-05-30 19:00:00,19,True,ONLINE_CAPTURED,-14.27,LOSS,0.262,0.156
561,XAUUSD_BASE_53,XAUUSD,LONG,2020-03-02 09:00:00,9,True,ONLINE_CAPTURED,-14.28,LOSS,0.331,0.281
562,XAUUSD_BASE_671,XAUUSD,SHORT,2022-08-01 17:00:00,17,True,ONLINE_CAPTURED,-14.3,LOSS,0.293,0.187
563,USDJPY_BASE_1032,USDJPY,SHORT,2024-01-13 00:00:00,0,False,OFFLINE_MISSED,-14.3,LOSS,0.066,0.28
564,USDJPY_BASE_1128,USDJPY,SHORT,2024-05-16 20:00:00,20,True,ONLINE_CAPTURED,-14.3,LOSS,0.076,0.324
565,XAUUSD_BASE_621,XAUUSD,LONG,2022-05-18 12:00:00,12,True,ONLINE_CAPTURED,-14.31,LOSS,0.28,0.16
566,XAUUSD_BASE_667,XAUUSD,SHORT,2022-07-26 23:00:00,23,False,OFFLINE_MISSED,-14.32,LOSS,0.3,0.207
567,XAUUSD_BASE_337,XAUUSD,SHORT,2021-04-05 12:00:00,12,True,ONLINE_CAPTURED,-14.33,LOSS,0.299,0.139
568,XAUUSD_BASE_661,XAUUSD,SHORT,2022-07-16 02:00:00,2,False,OFFLINE_MISSED,-14.33,LOSS,0.299,0.275
569,XAUUSD_BASE_1345,XAUUSD,SHORT,2025-03-14 17:00:00,17,True,ONLINE_CAPTURED,-14.35,LOSS,0.194,0.225
570,XAUUSD_BASE_315,XAUUSD,SHORT,2021-03-09 13:00:00,13,True,ONLINE_CAPTURED,-14.37,LOSS,0.306,0.092
571,XAUUSD_BASE_828,XAUUSD,LONG,2023-03-16 14:00:00,14,True,ONLINE_CAPTURED,-14.37,LOSS,0.285,0.144
572,XAUUSD_BASE_820,XAUUSD,SHORT,2023-03-06 23:00:00,23,False,OFFLINE_MISSED,-14.39,LOSS,0.291,0.176
573,XAUUSD_BASE_634,XAUUSD,LONG,2022-06-08 11:00:00,11,True,ONLINE_CAPTURED,-14.42,LOSS,0.3,0.195
574,XAUUSD_BASE_335,XAUUSD,LONG,2021-04-02 13:00:00,13,True,ONLINE_CAPTURED,-14.43,LOSS,0.313,0.094
575,XAUUSD_BASE_563,XAUUSD,SHORT,2022-02-25 15:00:00,15,True,ONLINE_CAPTURED,-14.47,LOSS,0.301,0.182
576,XAUUSD_BASE_578,XAUUSD,SHORT,2022-03-23 13:00:00,13,True,ONLINE_CAPTURED,-14.48,LOSS,0.298,0.176
577,XAUUSD_BASE_1397,XAUUSD,LONG,2025-05-28 22:00:00,22,False,OFFLINE_MISSED,-14.52,LOSS,0.202,0.221
578,USDJPY_BASE_256,USDJPY,SHORT,2020-12-12 04:00:00,4,False,OFFLINE_MISSED,-14.53,LOSS,0.064,0.295
579,US500_BASE_707,US500,SHORT,2022-09-29 15:00:00,15,True,ONLINE_CAPTURED,-14.53,LOSS,0.134,0.263
580,XAUUSD_BASE_363,XAUUSD,LONG,2021-05-15 00:00:00,0,False,OFFLINE_MISSED,-14.56,LOSS,0.317,0.181
