trade_id,symbol,direction,entry_time_utc,entry_time_thai,thai_hour,time_bucket,is_user_online,schedule_status,entry_price,initial_sl,exit_time,exit_price,exit_reason,outcome,hypothetical_net_pnl_thb,mae_price,mfe_price,mae_pct,mfe_pct
XAUUSD_BASE_694,XAUUSD,LONG,2022-09-01 10:00:00,2022-09-01 17:00:00,17,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1758.27,1747.617,2022-09-02 15:00:00,1757.0,THESIS_EXIT,LOSS,-12.94,1.27,3.1959,0.072,0.182
XAUUSD_BASE_695,XAUUSD,SHORT,2022-09-06 00:00:00,2022-09-06 07:00:00,7,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,1749.71,1763.177,2022-09-06 14:00:00,1760.5,THESIS_EXIT,LOSS,-16.28,10.79,4.0401,0.617,0.231
US500_BASE_697,US500,SHORT,2022-09-07 04:00:00,2022-09-07 11:00:00,11,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,4049.43,4086.674,2022-09-09 10:00:00,4028.07,THESIS_EXIT,LOSS,-5.02,21.36,11.1732,0.527,0.276
USDJPY_BASE_698,USDJPY,SHORT,2022-09-09 11:00:00,2022-09-09 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,124.9,126.05725,2022-09-12 10:00:00,125.59,THESIS_EXIT,LOSS,-28.02,0.69,0.34718,0.552,0.278
US500_BASE_699,US500,LONG,2022-09-12 10:00:00,2022-09-12 17:00:00,17,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,4039.9,3996.92475,2022-09-21 02:00:00,4277.58,THESIS_EXIT,WIN,70.69,17.1901,237.68,0.426,5.883
US500_BASE_700,US500,SHORT,2022-09-21 10:00:00,2022-09-21 17:00:00,17,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,4289.77,4336.135,2022-09-21 20:00:00,4324.08,THESIS_EXIT,LOSS,-24.51,34.31,13.9095,0.8,0.324
GBPUSD_BASE_696,GBPUSD,SHORT,2022-09-07 01:00:00,2022-09-07 08:00:00,8,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,1.21976,1.23076,2022-09-22 05:00:00,1.16693,THESIS_EXIT,WIN,1836.55,0.0044,0.05283,0.361,4.331
US500_BASE_701,US500,LONG,2022-09-22 09:00:00,2022-09-22 16:00:00,16,16:00–17:00 (Dinner Break),False,OFFLINE_MISSED,4339.86,4299.093,2022-09-23 11:00:00,4328.45,THESIS_EXIT,LOSS,-16.49,11.41,12.2301,0.263,0.282
BTCUSD_BASE_703,BTCUSD,SHORT,2022-09-24 21:00:00,2022-09-25 04:00:00,4,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,52465.07,53179.414,2022-09-25 09:00:00,53179.414,STOP_LOSS_TOUCH,LOSS,-262.52,714.344,214.3032,1.362,0.408
US500_BASE_704,US500,SHORT,2022-09-26 07:00:00,2022-09-26 14:00:00,14,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,4307.94,4358.54475,2022-09-26 12:00:00,4345.3,THESIS_EXIT,LOSS,-25.58,37.36,15.18143,0.867,0.352
USDJPY_BASE_702,USDJPY,LONG,2022-09-23 11:00:00,2022-09-23 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,127.72,126.46275,2022-09-27 05:00:00,128.2,THESIS_EXIT,LOSS,-1.7,0.48,0.37717,0.376,0.295
BTCUSD_BASE_705,BTCUSD,SHORT,2022-09-27 06:00:00,2022-09-27 13:00:00,13,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,51169.23,52043.771,2022-09-27 12:00:00,51675.36,THESIS_EXIT,LOSS,-189.65,506.13,262.3623,0.989,0.513
XAUUSD_BASE_706,XAUUSD,SHORT,2022-09-28 05:00:00,2022-09-28 12:00:00,12,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1707.57,1716.97825,2022-09-28 15:00:00,1716.97825,STOP_LOSS_TOUCH,LOSS,-15.79,9.40825,2.82247,0.551,0.165
USDJPY_BASE_708,USDJPY,LONG,2022-09-29 08:00:00,2022-09-29 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,129.53,128.53025,2022-09-29 11:00:00,128.53025,STOP_LOSS_TOUCH,LOSS,-34.99,0.99975,0.29993,0.772,0.232
BTCUSD_BASE_709,BTCUSD,SHORT,2022-09-29 12:00:00,2022-09-29 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,50699.12,51552.75325,2022-09-30 01:00:00,51160.52,THESIS_EXIT,LOSS,-173.99,461.4,256.08997,0.91,0.505
US500_BASE_707,US500,SHORT,2022-09-29 08:00:00,2022-09-29 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,4328.24,4366.20675,2022-09-30 03:00:00,4334.04,THESIS_EXIT,LOSS,-14.53,5.8,11.39002,0.134,0.263
XAUUSD_BASE_711,XAUUSD,LONG,2022-09-30 15:00:00,2022-09-30 22:00:00,22,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,1740.43,1727.891,2022-09-30 21:00:00,1732.84,THESIS_EXIT,LOSS,-15.16,7.59,3.7617,0.436,0.216
BTCUSD_BASE_712,BTCUSD,LONG,2022-10-01 03:00:00,2022-10-01 10:00:00,10,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,51575.94,50678.2625,2022-10-01 08:00:00,50678.2625,STOP_LOSS_TOUCH,LOSS,-326.69,897.6775,269.30325,1.74,0.522
BTCUSD_BASE_713,BTCUSD,LONG,2022-10-03 06:00:00,2022-10-03 13:00:00,13,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,52268.59,51414.29825,2022-10-03 14:00:00,51414.29825,STOP_LOSS_TOUCH,LOSS,-311.5,854.29175,256.28752,1.634,0.49
GBPUSD_BASE_714,GBPUSD,LONG,2022-10-03 20:00:00,2022-10-04 03:00:00,3,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,1.1775,1.16925,2022-10-04 22:00:00,1.17432,THESIS_EXIT,LOSS,-123.8,0.00318,0.00248,0.27,0.21
US500_BASE_710,US500,LONG,2022-09-30 12:00:00,2022-09-30 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,4324.98,4285.78125,2022-10-06 13:00:00,4367.68,THESIS_EXIT,WIN,2.45,15.6795,42.7,0.363,0.987
BTCUSD_BASE_715,BTCUSD,LONG,2022-10-06 12:00:00,2022-10-06 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,50789.17,49849.765,2022-10-07 17:00:00,50700.13,THESIS_EXIT,LOSS,-43.66,89.04,281.8215,0.175,0.555
BTCUSD_BASE_716,BTCUSD,LONG,2022-10-08 22:00:00,2022-10-09 05:00:00,5,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,51642.28,50605.39725,2022-10-09 13:00:00,51062.03,THESIS_EXIT,LOSS,-215.59,580.25,311.06482,1.124,0.602
BTCUSD_BASE_718,BTCUSD,SHORT,2022-10-11 06:00:00,2022-10-11 13:00:00,13,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,50332.74,51081.642,2022-10-13 13:00:00,49484.95,THESIS_EXIT,WIN,284.23,299.5608,847.79,0.595,1.684
GBPUSD_BASE_717,GBPUSD,LONG,2022-10-10 03:00:00,2022-10-10 10:00:00,10,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1.17298,1.16373,2022-10-14 13:00:00,1.19468,THESIS_EXIT,WIN,747.0,0.0037,0.0217,0.315,1.85
BTCUSD_BASE_720,BTCUSD,LONG,2022-10-14 16:00:00,2022-10-14 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,50227.32,49145.659,2022-10-16 20:00:00,49863.86,THESIS_EXIT,LOSS,-139.71,363.46,324.4983,0.724,0.646
USDJPY_BASE_719,USDJPY,SHORT,2022-10-14 15:00:00,2022-10-14 22:00:00,22,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,135.92,136.97525,2022-10-17 16:00:00,136.18,THESIS_EXIT,LOSS,-18.35,0.26,0.31658,0.191,0.233
BTCUSD_BASE_722,BTCUSD,SHORT,2022-10-19 05:00:00,2022-10-19 12:00:00,12,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,48294.42,49181.133,2022-10-19 10:00:00,48740.97,THESIS_EXIT,LOSS,-168.79,446.55,266.0139,0.925,0.551
US500_BASE_721,US500,LONG,2022-10-17 01:00:00,2022-10-17 08:00:00,8,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,4396.22,4353.7175,2022-10-19 16:00:00,4426.62,THESIS_EXIT,LOSS,-1.86,30.4,12.75075,0.692,0.29
XAUUSD_BASE_724,XAUUSD,LONG,2022-10-20 08:00:00,2022-10-20 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1677.4,1666.95775,2022-10-24 03:00:00,1685.11,THESIS_EXIT,LOSS,-9.8,7.71,3.13268,0.46,0.187
GBPUSD_BASE_723,GBPUSD,SHORT,2022-10-19 11:00:00,2022-10-19 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1.16315,1.17365,2022-10-25 09:00:00,1.11504,THESIS_EXIT,WIN,1671.35,0.0042,0.04811,0.361,4.136
US500_BASE_726,US500,LONG,2022-10-25 12:00:00,2022-10-25 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,4451.07,4411.14225,2022-10-25 15:00:00,4427.97,THESIS_EXIT,LOSS,-20.58,23.1,11.97832,0.519,0.269
XAUUSD_BASE_725,XAUUSD,SHORT,2022-10-25 07:00:00,2022-10-25 14:00:00,14,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1686.82,1697.53325,2022-10-26 22:00:00,1686.76,THESIS_EXIT,LOSS,-12.48,0.06,3.21398,0.004,0.191
GBPUSD_BASE_727,GBPUSD,LONG,2022-10-25 18:00:00,2022-10-26 01:00:00,1,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,1.11214,1.10089,2022-10-27 13:00:00,1.1222,THESIS_EXIT,WIN,339.6,0.0045,0.01006,0.405,0.905
GBPUSD_BASE_729,GBPUSD,SHORT,2022-10-28 03:00:00,2022-10-28 10:00:00,10,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1.12373,1.13323,2022-10-31 22:00:00,1.1213,THESIS_EXIT,WIN,72.55,0.0038,0.00243,0.338,0.216
USDJPY_BASE_728,USDJPY,LONG,2022-10-27 20:00:00,2022-10-28 03:00:00,3,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,143.03,142.09825,2022-11-01 04:00:00,144.24,THESIS_EXIT,WIN,14.73,0.3727,1.21,0.261,0.846
GBPUSD_BASE_730,GBPUSD,LONG,2022-11-01 08:00:00,2022-11-01 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1.11979,1.11004,2022-11-03 12:00:00,1.11953,THESIS_EXIT,LOSS,-21.6,0.00026,0.00292,0.023,0.261
USDJPY_BASE_731,USDJPY,SHORT,2022-11-02 13:00:00,2022-11-02 20:00:00,20,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,143.27,144.4005,2022-11-06 23:00:00,143.13,THESIS_EXIT,LOSS,-9.35,0.14,0.33915,0.098,0.237
USDJPY_BASE_733,USDJPY,LONG,2022-11-07 12:00:00,2022-11-07 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,142.86,141.629,2022-11-08 08:00:00,142.09,THESIS_EXIT,LOSS,-29.83,0.77,0.3693,0.539,0.259
XAUUSD_BASE_734,XAUUSD,SHORT,2022-11-08 15:00:00,2022-11-08 22:00:00,22,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,1708.07,1720.552,2022-11-09 11:00:00,1714.9,THESIS_EXIT,LOSS,-14.89,6.83,3.7446,0.4,0.219
GBPUSD_BASE_732,GBPUSD,SHORT,2022-11-04 10:00:00,2022-11-04 17:00:00,17,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1.11119,1.11944,2022-11-11 00:00:00,1.09624,THESIS_EXIT,WIN,510.75,0.0033,0.01495,0.297,1.345
XAUUSD_BASE_735,XAUUSD,LONG,2022-11-09 16:00:00,2022-11-09 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,1712.42,1697.5375,2022-11-16 13:00:00,1722.01,THESIS_EXIT,LOSS,-9.14,9.59,4.46475,0.56,0.261
US500_BASE_736,US500,LONG,2022-11-11 16:00:00,2022-11-11 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,4332.91,4287.13025,2022-11-17 04:00:00,4366.03,THESIS_EXIT,LOSS,-0.91,33.12,13.73392,0.764,0.317
GBPUSD_BASE_737,GBPUSD,SHORT,2022-11-16 16:00:00,2022-11-16 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,1.09625,1.10875,2022-11-17 12:00:00,1.09776,THESIS_EXIT,LOSS,-65.35,0.00151,0.00375,0.138,0.342
BTCUSD_BASE_738,BTCUSD,SHORT,2022-11-17 11:00:00,2022-11-17 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,41811.44,42734.71075,2022-11-18 08:00:00,42096.69,THESIS_EXIT,LOSS,-112.34,285.25,276.98123,0.682,0.662
XAUUSD_BASE_739,XAUUSD,SHORT,2022-11-17 19:00:00,2022-11-18 02:00:00,2,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,1724.95,1737.52275,2022-11-18 09:00:00,1734.1,THESIS_EXIT,LOSS,-15.7,9.15,3.77183,0.53,0.219
BTCUSD_BASE_740,BTCUSD,LONG,2022-11-20 16:00:00,2022-11-20 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,44242.07,43394.77075,2022-11-20 20:00:00,43798.84,THESIS_EXIT,LOSS,-167.63,443.23,254.18977,1.002,0.575
XAUUSD_BASE_741,XAUUSD,SHORT,2022-11-21 07:00:00,2022-11-21 14:00:00,14,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1714.29,1726.6505,2022-11-23 10:00:00,1707.56,THESIS_EXIT,LOSS,-10.14,6.73,3.70815,0.393,0.216
US500_BASE_742,US500,LONG,2022-11-22 02:00:00,2022-11-22 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,4387.14,4350.12325,2022-11-24 09:00:00,4416.97,THESIS_EXIT,LOSS,-2.06,29.83,11.10502,0.68,0.253
US500_BASE_744,US500,SHORT,2022-11-25 08:00:00,2022-11-25 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,4387.63,4431.819,2022-11-28 08:00:00,4403.8,THESIS_EXIT,LOSS,-18.16,16.17,13.2567,0.369,0.302
XAUUSD_BASE_745,XAUUSD,LONG,2022-11-28 12:00:00,2022-11-28 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1705.4,1695.57825,2022-11-28 14:00:00,1697.37,THESIS_EXIT,LOSS,-15.31,8.03,2.94653,0.471,0.173
BTCUSD_BASE_746,BTCUSD,LONG,2022-11-28 17:00:00,2022-11-29 00:00:00,0,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,41217.85,40380.65825,2022-11-29 07:00:00,40615.69,THESIS_EXIT,LOSS,-223.26,602.16,251.15752,1.461,0.609
USDJPY_BASE_743,USDJPY,LONG,2022-11-23 22:00:00,2022-11-24 05:00:00,5,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,141.17,140.108,2022-11-29 19:00:00,141.77,THESIS_EXIT,WIN,1.0,0.4248,0.6,0.301,0.425
USDJPY_BASE_748,USDJPY,SHORT,2022-11-30 14:00:00,2022-11-30 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,141.58,142.842,2022-12-02 07:00:00,142.14,THESIS_EXIT,LOSS,-25.1,0.56,0.3786,0.396,0.267
US500_BASE_749,US500,LONG,2022-12-04 23:00:00,2022-12-05 06:00:00,6,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,4405.02,4367.7735,2022-12-05 15:00:00,4388.78,THESIS_EXIT,LOSS,-18.18,16.24,11.17395,0.369,0.254
XAUUSD_BASE_747,XAUUSD,LONG,2022-11-29 14:00:00,2022-11-29 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1701.41,1683.43375,2022-12-06 16:00:00,1735.95,THESIS_EXIT,LOSS,-0.41,34.54,5.39287,2.03,0.317
USDJPY_BASE_750,USDJPY,LONG,2022-12-06 07:00:00,2022-12-06 14:00:00,14,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,142.95,141.90075,2022-12-06 22:00:00,142.31,THESIS_EXIT,LOSS,-26.9,0.64,0.31478,0.448,0.22
GBPUSD_BASE_751,GBPUSD,LONG,2022-12-06 16:00:00,2022-12-06 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,1.08624,1.07549,2022-12-08 09:00:00,1.08347,THESIS_EXIT,LOSS,-109.45,0.00277,0.00323,0.255,0.297
GBPUSD_BASE_753,GBPUSD,SHORT,2022-12-08 22:00:00,2022-12-09 05:00:00,5,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,1.08781,1.09706,2022-12-09 20:00:00,1.09218,THESIS_EXIT,LOSS,-165.45,0.00437,0.00277,0.402,0.255
BTCUSD_BASE_754,BTCUSD,SHORT,2022-12-10 09:00:00,2022-12-10 16:00:00,16,16:00–17:00 (Dinner Break),False,OFFLINE_MISSED,36027.28,36841.2255,2022-12-12 11:00:00,35971.9,THESIS_EXIT,WIN,6.88,325.5782,55.38,0.904,0.154
XAUUSD_BASE_755,XAUUSD,LONG,2022-12-12 12:00:00,2022-12-12 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1771.88,1759.28225,2022-12-12 13:00:00,1759.28225,STOP_LOSS_TOUCH,LOSS,-16.91,12.59775,3.77932,0.711,0.213
GBPUSD_BASE_756,GBPUSD,SHORT,2022-12-12 20:00:00,2022-12-13 03:00:00,3,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,1.08561,1.09636,2022-12-13 03:00:00,1.09192,THESIS_EXIT,LOSS,-233.35,0.00631,0.00323,0.581,0.297
US500_BASE_752,US500,SHORT,2022-12-07 04:00:00,2022-12-07 11:00:00,11,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,4389.3,4424.21075,2022-12-14 09:00:00,4264.71,THESIS_EXIT,WIN,31.11,13.9643,124.59,0.318,2.838
XAUUSD_BASE_757,XAUUSD,SHORT,2022-12-13 11:00:00,2022-12-13 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1766.87,1779.136,2022-12-14 09:00:00,1775.41,THESIS_EXIT,LOSS,-15.49,8.54,3.6798,0.483,0.208
US500_BASE_759,US500,LONG,2022-12-15 02:00:00,2022-12-15 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,4240.81,4197.46625,2022-12-15 07:00:00,4216.28,THESIS_EXIT,LOSS,-21.09,24.53,13.00312,0.578,0.307
BTCUSD_BASE_758,BTCUSD,LONG,2022-12-14 21:00:00,2022-12-15 04:00:00,4,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,34356.23,33470.83075,2022-12-15 16:00:00,34210.04,THESIS_EXIT,LOSS,-63.67,146.19,265.61978,0.426,0.773
US500_BASE_761,US500,SHORT,2022-12-15 22:00:00,2022-12-16 05:00:00,5,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,4215.24,4261.3155,2022-12-16 07:00:00,4248.54,THESIS_EXIT,LOSS,-24.16,33.3,13.82265,0.79,0.328
USDJPY_BASE_760,USDJPY,SHORT,2022-12-15 08:00:00,2022-12-15 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,139.68,140.6885,2022-12-18 23:00:00,139.33,THESIS_EXIT,LOSS,-4.63,0.35,0.30255,0.251,0.217
XAUUSD_BASE_763,XAUUSD,SHORT,2022-12-19 02:00:00,2022-12-19 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1774.11,1786.40375,2022-12-20 09:00:00,1782.41,THESIS_EXIT,LOSS,-15.41,8.3,3.68813,0.468,0.208
BTCUSD_BASE_762,BTCUSD,SHORT,2022-12-16 17:00:00,2022-12-17 00:00:00,0,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,33752.19,34649.75175,2022-12-20 11:00:00,29741.42,THESIS_EXIT,WIN,1391.27,359.0247,4010.77,1.064,11.883
BTCUSD_BASE_765,BTCUSD,LONG,2022-12-21 02:00:00,2022-12-21 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,29968.37,29130.56725,2022-12-21 07:00:00,29464.44,THESIS_EXIT,LOSS,-188.88,503.93,251.34082,1.682,0.839
XAUUSD_BASE_766,XAUUSD,LONG,2022-12-22 04:00:00,2022-12-22 11:00:00,11,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1798.45,1787.3735,2022-12-23 02:00:00,1790.43,THESIS_EXIT,LOSS,-15.31,8.02,3.32295,0.446,0.185
USDJPY_BASE_764,USDJPY,SHORT,2022-12-20 19:00:00,2022-12-21 02:00:00,2,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,138.88,139.93275,2022-12-23 08:00:00,138.76,THESIS_EXIT,LOSS,-9.8,0.12,0.31583,0.086,0.227
XAUUSD_BASE_767,XAUUSD,SHORT,2022-12-23 11:00:00,2022-12-23 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1792.83,1807.29425,2022-12-23 13:00:00,1803.77,THESIS_EXIT,LOSS,-16.33,10.94,4.33927,0.61,0.242
GBPUSD_BASE_768,GBPUSD,SHORT,2022-12-23 12:00:00,2022-12-23 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1.11556,1.12581,2022-12-26 15:00:00,1.11508,THESIS_EXIT,WIN,4.3,0.0041,0.00048,0.368,0.043
BTCUSD_BASE_769,BTCUSD,SHORT,2022-12-25 08:00:00,2022-12-25 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,29166.77,29896.462,2022-12-27 01:00:00,29274.46,THESIS_EXIT,LOSS,-50.19,107.69,218.9076,0.369,0.751
US500_BASE_771,US500,SHORT,2022-12-28 00:00:00,2022-12-28 07:00:00,7,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,4278.32,4322.57475,2022-12-28 08:00:00,4299.3,THESIS_EXIT,LOSS,-19.84,20.98,13.27643,0.49,0.31
GBPUSD_BASE_770,GBPUSD,LONG,2022-12-27 12:00:00,2022-12-27 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1.11602,1.10302,2022-12-28 12:00:00,1.11342,THESIS_EXIT,LOSS,-103.5,0.0026,0.0039,0.233,0.349
USDJPY_BASE_773,USDJPY,SHORT,2022-12-29 02:00:00,2022-12-29 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,138.62,139.7745,2022-12-29 10:00:00,139.41,THESIS_EXIT,LOSS,-30.27,0.79,0.34635,0.57,0.25
BTCUSD_BASE_772,BTCUSD,LONG,2022-12-29 02:00:00,2022-12-29 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,28890.17,27922.45725,2022-12-29 13:00:00,27922.45725,STOP_LOSS_TOUCH,LOSS,-351.2,967.71275,290.31382,3.35,1.005
XAUUSD_BASE_774,XAUUSD,SHORT,2022-12-29 16:00:00,2022-12-29 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,1801.12,1814.66775,2023-01-02 23:00:00,1802.95,THESIS_EXIT,LOSS,-13.14,1.83,4.06432,0.102,0.226
USDJPY_BASE_776,USDJPY,SHORT,2023-01-04 02:00:00,2023-01-04 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,139.97,141.012,2023-01-04 08:00:00,141.012,STOP_LOSS_TOUCH,LOSS,-35.95,1.042,0.3126,0.744,0.223
US500_BASE_775,US500,SHORT,2022-12-30 10:00:00,2022-12-30 17:00:00,17,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,4260.94,4305.4465,2023-01-04 11:00:00,4225.57,THESIS_EXIT,LOSS,-0.12,35.37,13.35195,0.83,0.313
BTCUSD_BASE_777,BTCUSD,LONG,2023-01-04 09:00:00,2023-01-04 16:00:00,16,16:00–17:00 (Dinner Break),False,OFFLINE_MISSED,34121.36,33274.9205,2023-01-05 08:00:00,33274.9205,STOP_LOSS_TOUCH,LOSS,-308.75,846.4395,253.93185,2.481,0.744
USDJPY_BASE_778,USDJPY,LONG,2023-01-04 13:00:00,2023-01-04 20:00:00,20,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,140.28,138.9985,2023-01-05 13:00:00,139.63,THESIS_EXIT,LOSS,-27.13,0.65,0.38445,0.463,0.274
BTCUSD_BASE_780,BTCUSD,SHORT,2023-01-07 15:00:00,2023-01-07 22:00:00,22,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,34125.11,35164.49575,2023-01-08 11:00:00,34481.35,THESIS_EXIT,LOSS,-137.18,356.24,311.81573,1.044,0.914
XAUUSD_BASE_779,XAUUSD,LONG,2023-01-05 15:00:00,2023-01-05 22:00:00,22,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,1828.27,1816.6775,2023-01-09 14:00:00,1830.1,THESIS_EXIT,LOSS,-11.86,1.83,3.47775,0.1,0.19
BTCUSD_BASE_781,BTCUSD,SHORT,2023-01-09 09:00:00,2023-01-09 16:00:00,16,16:00–17:00 (Dinner Break),False,OFFLINE_MISSED,33368.97,34267.60575,2023-01-11 12:00:00,32803.26,THESIS_EXIT,WIN,185.5,359.4543,565.71,1.077,1.695
USDJPY_BASE_782,USDJPY,LONG,2023-01-10 09:00:00,2023-01-10 16:00:00,16,16:00–17:00 (Dinner Break),False,OFFLINE_MISSED,137.3,136.18,2023-01-11 18:00:00,137.2,THESIS_EXIT,LOSS,-14.75,0.1,0.336,0.073,0.245
BTCUSD_BASE_783,BTCUSD,LONG,2023-01-12 03:00:00,2023-01-12 10:00:00,10,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,32517.33,31863.93125,2023-01-12 12:00:00,32214.77,THESIS_EXIT,LOSS,-118.4,302.56,196.01963,0.93,0.603
BTCUSD_BASE_785,BTCUSD,LONG,2023-01-13 23:00:00,2023-01-14 06:00:00,6,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,31957.02,31153.13,2023-01-14 14:00:00,31153.13,STOP_LOSS_TOUCH,LOSS,-293.86,803.89,241.167,2.516,0.755
US500_BASE_786,US500,SHORT,2023-01-16 08:00:00,2023-01-16 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,4226.16,4262.73925,2023-01-16 11:00:00,4262.73925,STOP_LOSS_TOUCH,LOSS,-25.3,36.57925,10.97377,0.866,0.26
GBPUSD_BASE_784,GBPUSD,SHORT,2023-01-12 08:00:00,2023-01-12 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1.14005,1.14905,2023-01-17 12:00:00,1.13501,THESIS_EXIT,WIN,163.9,0.0036,0.00504,0.316,0.442
