rank_pnl,trade_id,symbol,direction,entry_time_thai,thai_hour,is_user_online,schedule_status,hypothetical_net_pnl_thb,outcome,mae_pct,mfe_pct
391,XAUUSD_BASE_387,XAUUSD,LONG,2021-07-07 10:00:00,10,True,ONLINE_CAPTURED,-8.75,LOSS,0.588,0.109
392,US500_BASE_411,US500,SHORT,2021-08-07 03:00:00,3,False,OFFLINE_MISSED,-8.78,LOSS,0.299,0.335
393,XAUUSD_BASE_934,XAUUSD,LONG,2023-08-21 07:00:00,7,False,OFFLINE_MISSED,-8.85,LOSS,0.521,0.154
394,US500_BASE_1003,US500,LONG,2023-12-18 18:00:00,18,True,ONLINE_CAPTURED,-8.85,LOSS,0.235,0.286
395,XAUUSD_BASE_1418,XAUUSD,LONG,2025-08-01 23:00:00,23,False,OFFLINE_MISSED,-8.89,LOSS,0.35,0.236
396,XAUUSD_BASE_374,XAUUSD,SHORT,2021-06-15 15:00:00,15,True,ONLINE_CAPTURED,-8.9,LOSS,0.566,0.112
397,USDJPY_BASE_1493,USDJPY,SHORT,2025-11-03 19:00:00,19,True,ONLINE_CAPTURED,-8.9,LOSS,0.19,0.327
398,XAUUSD_BASE_784,XAUUSD,LONG,2023-01-24 01:00:00,1,False,OFFLINE_MISSED,-8.91,LOSS,0.549,0.193
399,XAUUSD_BASE_494,XAUUSD,LONG,2021-12-13 08:00:00,8,False,OFFLINE_MISSED,-8.98,LOSS,0.559,0.122
400,XAUUSD_BASE_456,XAUUSD,LONG,2021-10-08 18:00:00,18,True,ONLINE_CAPTURED,-9.0,LOSS,0.564,0.124
401,XAUUSD_BASE_878,XAUUSD,SHORT,2023-06-07 21:00:00,21,True,ONLINE_CAPTURED,-9.0,LOSS,0.52,0.193
402,XAUUSD_BASE_724,XAUUSD,LONG,2022-11-09 23:00:00,23,False,OFFLINE_MISSED,-9.14,LOSS,0.56,0.261
403,XAUUSD_BASE_657,XAUUSD,SHORT,2022-08-03 16:00:00,16,False,OFFLINE_MISSED,-9.16,LOSS,0.544,0.212
404,US500_BASE_1186,US500,LONG,2024-08-20 15:00:00,15,True,ONLINE_CAPTURED,-9.18,LOSS,0.197,0.277
405,XAUUSD_BASE_471,XAUUSD,LONG,2021-10-28 19:00:00,19,True,ONLINE_CAPTURED,-9.19,LOSS,0.531,0.142
406,XAUUSD_BASE_1091,XAUUSD,LONG,2024-04-17 14:00:00,14,True,ONLINE_CAPTURED,-9.26,LOSS,0.396,0.212
407,XAUUSD_BASE_398,XAUUSD,LONG,2021-07-23 05:00:00,5,False,OFFLINE_MISSED,-9.27,LOSS,0.505,0.118
408,USDJPY_BASE_720,USDJPY,SHORT,2022-11-02 20:00:00,20,True,ONLINE_CAPTURED,-9.35,LOSS,0.098,0.237
409,XAUUSD_BASE_190,XAUUSD,SHORT,2020-09-15 21:00:00,21,True,ONLINE_CAPTURED,-9.44,LOSS,0.449,0.248
410,XAUUSD_BASE_622,XAUUSD,LONG,2022-06-16 19:00:00,19,True,ONLINE_CAPTURED,-9.45,LOSS,0.486,0.217
411,XAUUSD_BASE_651,XAUUSD,LONG,2022-07-27 16:00:00,16,False,OFFLINE_MISSED,-9.45,LOSS,0.501,0.204
412,XAUUSD_BASE_675,XAUUSD,SHORT,2022-08-29 23:00:00,23,False,OFFLINE_MISSED,-9.48,LOSS,0.49,0.217
413,USDJPY_BASE_65,USDJPY,SHORT,2020-03-19 11:00:00,11,True,ONLINE_CAPTURED,-9.58,LOSS,0.112,0.214
414,XAUUSD_BASE_1478,XAUUSD,SHORT,2025-10-17 10:00:00,10,True,ONLINE_CAPTURED,-9.79,LOSS,0.263,0.159
415,XAUUSD_BASE_363,XAUUSD,SHORT,2021-06-02 02:00:00,2,False,OFFLINE_MISSED,-9.8,LOSS,0.412,0.145
416,XAUUSD_BASE_714,XAUUSD,LONG,2022-10-20 15:00:00,15,True,ONLINE_CAPTURED,-9.8,LOSS,0.46,0.187
417,USDJPY_BASE_753,USDJPY,SHORT,2022-12-21 02:00:00,2,False,OFFLINE_MISSED,-9.8,LOSS,0.086,0.227
418,XAUUSD_BASE_796,XAUUSD,SHORT,2023-02-15 23:00:00,23,False,OFFLINE_MISSED,-9.84,LOSS,0.416,0.17
419,XAUUSD_BASE_1470,XAUUSD,LONG,2025-10-08 13:00:00,13,True,ONLINE_CAPTURED,-9.88,LOSS,0.255,0.182
420,XAUUSD_BASE_1103,XAUUSD,LONG,2024-05-01 07:00:00,7,False,OFFLINE_MISSED,-9.94,LOSS,0.313,0.197
421,USDJPY_BASE_377,USDJPY,SHORT,2021-06-23 19:00:00,19,True,ONLINE_CAPTURED,-10.03,LOSS,0.083,0.256
422,XAUUSD_BASE_730,XAUUSD,SHORT,2022-11-21 14:00:00,14,True,ONLINE_CAPTURED,-10.14,LOSS,0.393,0.216
423,XAUUSD_BASE_514,XAUUSD,SHORT,2022-01-11 19:00:00,19,True,ONLINE_CAPTURED,-10.33,LOSS,0.345,0.27
424,US500_BASE_1323,US500,LONG,2025-03-18 23:00:00,23,False,OFFLINE_MISSED,-10.33,LOSS,0.106,0.254
425,XAUUSD_BASE_607,XAUUSD,SHORT,2022-05-19 14:00:00,14,True,ONLINE_CAPTURED,-10.38,LOSS,0.329,0.173
426,US500_BASE_992,US500,LONG,2023-11-25 05:00:00,5,False,OFFLINE_MISSED,-10.43,LOSS,0.129,0.324
427,USDJPY_BASE_72,USDJPY,LONG,2020-03-31 11:00:00,11,True,ONLINE_CAPTURED,-10.48,LOSS,0.077,0.26
428,XAUUSD_BASE_204,XAUUSD,SHORT,2020-10-08 23:00:00,23,False,OFFLINE_MISSED,-10.48,LOSS,0.309,0.25
429,XAUUSD_BASE_956,XAUUSD,SHORT,2023-09-29 18:00:00,18,True,ONLINE_CAPTURED,-10.5,LOSS,0.301,0.14
430,XAUUSD_BASE_1298,XAUUSD,SHORT,2025-02-06 19:00:00,19,True,ONLINE_CAPTURED,-10.54,LOSS,0.206,0.184
431,XAUUSD_BASE_1265,XAUUSD,LONG,2024-12-13 12:00:00,12,True,ONLINE_CAPTURED,-10.67,LOSS,0.2,0.157
432,BTCUSD_BASE_1472,BTCUSD,SHORT,2025-10-10 18:00:00,18,True,ONLINE_CAPTURED,-10.68,LOSS,0.006,0.295
433,USDJPY_BASE_501,USDJPY,LONG,2021-12-20 14:00:00,14,True,ONLINE_CAPTURED,-10.7,LOSS,0.062,0.244
434,USDJPY_BASE_533,USDJPY,LONG,2022-02-03 17:00:00,17,True,ONLINE_CAPTURED,-10.7,LOSS,0.066,0.208
435,USDJPY_BASE_758,USDJPY,LONG,2022-12-26 14:00:00,14,True,ONLINE_CAPTURED,-10.7,LOSS,0.057,0.221
436,USDJPY_BASE_1099,USDJPY,LONG,2024-04-24 03:00:00,3,False,OFFLINE_MISSED,-10.7,LOSS,0.07,0.317
437,XAUUSD_BASE_421,XAUUSD,LONG,2021-08-23 15:00:00,15,True,ONLINE_CAPTURED,-10.72,LOSS,0.283,0.134
438,US500_BASE_962,US500,SHORT,2023-10-16 15:00:00,15,True,ONLINE_CAPTURED,-10.72,LOSS,0.114,0.29
439,XAUUSD_BASE_1208,XAUUSD,SHORT,2024-09-18 22:00:00,22,False,OFFLINE_MISSED,-10.74,LOSS,0.194,0.25
440,BTCUSD_BASE_1328,BTCUSD,SHORT,2025-03-28 05:00:00,5,False,OFFLINE_MISSED,-10.79,LOSS,0.005,0.277
441,US500_BASE_140,US500,SHORT,2020-07-13 08:00:00,8,False,OFFLINE_MISSED,-10.81,LOSS,0.139,0.372
442,US500_BASE_539,US500,SHORT,2022-02-12 02:00:00,2,False,OFFLINE_MISSED,-10.81,LOSS,0.13,0.403
443,USDJPY_BASE_101,USDJPY,SHORT,2020-05-18 20:00:00,20,True,ONLINE_CAPTURED,-10.92,LOSS,0.059,0.362
444,US500_BASE_648,US500,LONG,2022-07-21 18:00:00,18,True,ONLINE_CAPTURED,-10.93,LOSS,0.121,0.402
445,XAUUSD_BASE_1165,XAUUSD,SHORT,2024-07-24 09:00:00,9,True,ONLINE_CAPTURED,-11.05,LOSS,0.167,0.199
446,XAUUSD_BASE_1390,XAUUSD,LONG,2025-06-27 13:00:00,13,True,ONLINE_CAPTURED,-11.07,LOSS,0.143,0.174
447,US500_BASE_126,US500,LONG,2020-06-20 04:00:00,4,False,OFFLINE_MISSED,-11.11,LOSS,0.123,0.335
448,XAUUSD_BASE_221,XAUUSD,SHORT,2020-11-04 02:00:00,2,False,OFFLINE_MISSED,-11.12,LOSS,0.213,0.281
449,USDJPY_BASE_637,USDJPY,SHORT,2022-07-09 03:00:00,3,False,OFFLINE_MISSED,-11.15,LOSS,0.045,0.223
450,US500_BASE_276,US500,LONG,2021-01-21 22:00:00,22,False,OFFLINE_MISSED,-11.23,LOSS,0.106,0.505
451,US500_BASE_822,US500,LONG,2023-03-27 09:00:00,9,True,ONLINE_CAPTURED,-11.31,LOSS,0.079,0.301
452,USDJPY_BASE_658,USDJPY,SHORT,2022-08-09 02:00:00,2,False,OFFLINE_MISSED,-11.38,LOSS,0.04,0.254
453,XAUUSD_BASE_547,XAUUSD,LONG,2022-02-22 09:00:00,9,True,ONLINE_CAPTURED,-11.57,LOSS,0.142,0.248
454,XAUUSD_BASE_993,XAUUSD,LONG,2023-11-28 01:00:00,1,False,OFFLINE_MISSED,-11.61,LOSS,0.126,0.214
455,XAUUSD_BASE_1178,XAUUSD,SHORT,2024-08-07 05:00:00,5,False,OFFLINE_MISSED,-11.62,LOSS,0.103,0.208
456,XAUUSD_BASE_1098,XAUUSD,SHORT,2024-04-22 23:00:00,23,False,OFFLINE_MISSED,-11.64,LOSS,0.106,0.302
457,XAUUSD_BASE_20,XAUUSD,SHORT,2020-01-20 20:00:00,20,True,ONLINE_CAPTURED,-11.65,LOSS,0.158,0.259
458,USDJPY_BASE_1173,USDJPY,LONG,2024-08-01 19:00:00,19,True,ONLINE_CAPTURED,-11.82,LOSS,0.028,0.307
459,US500_BASE_75,US500,SHORT,2020-04-02 22:00:00,22,False,OFFLINE_MISSED,-11.83,LOSS,0.059,0.493
460,XAUUSD_BASE_767,XAUUSD,LONG,2023-01-05 22:00:00,22,False,OFFLINE_MISSED,-11.86,LOSS,0.1,0.19
461,XAUUSD_BASE_1280,XAUUSD,LONG,2025-01-06 20:00:00,20,True,ONLINE_CAPTURED,-11.86,LOSS,0.068,0.228
462,XAUUSD_BASE_304,XAUUSD,LONG,2021-03-04 13:00:00,13,True,ONLINE_CAPTURED,-11.87,LOSS,0.103,0.115
463,XAUUSD_BASE_169,XAUUSD,SHORT,2020-08-22 01:00:00,1,False,OFFLINE_MISSED,-11.88,LOSS,0.09,0.171
464,US500_BASE_848,US500,SHORT,2023-04-27 19:00:00,19,True,ONLINE_CAPTURED,-11.9,LOSS,0.041,0.267
465,US500_BASE_1386,US500,LONG,2025-06-23 18:00:00,18,True,ONLINE_CAPTURED,-11.98,LOSS,0.026,0.213
466,XAUUSD_BASE_444,XAUUSD,SHORT,2021-09-20 09:00:00,9,True,ONLINE_CAPTURED,-12.0,LOSS,0.081,0.096
467,XAUUSD_BASE_1025,XAUUSD,SHORT,2024-01-16 20:00:00,20,True,ONLINE_CAPTURED,-12.0,LOSS,0.069,0.224
468,XAUUSD_BASE_478,XAUUSD,SHORT,2021-11-16 03:00:00,3,False,OFFLINE_MISSED,-12.05,LOSS,0.073,0.157
469,US500_BASE_1018,US500,LONG,2024-01-09 15:00:00,15,True,ONLINE_CAPTURED,-12.1,LOSS,0.026,0.29
470,US500_BASE_1363,US500,SHORT,2025-05-23 14:00:00,14,True,ONLINE_CAPTURED,-12.14,LOSS,0.018,0.222
471,XAUUSD_BASE_45,XAUUSD,LONG,2020-02-19 15:00:00,15,True,ONLINE_CAPTURED,-12.15,LOSS,0.068,0.285
472,XAUUSD_BASE_261,XAUUSD,SHORT,2021-01-05 19:00:00,19,True,ONLINE_CAPTURED,-12.25,LOSS,0.037,0.121
473,XAUUSD_BASE_1497,XAUUSD,SHORT,2025-11-07 03:00:00,3,False,OFFLINE_MISSED,-12.3,LOSS,0.019,0.222
474,XAUUSD_BASE_1489,XAUUSD,SHORT,2025-10-30 21:00:00,21,True,ONLINE_CAPTURED,-12.38,LOSS,0.012,0.201
475,XAUUSD_BASE_1138,XAUUSD,SHORT,2024-06-14 12:00:00,12,True,ONLINE_CAPTURED,-12.47,LOSS,0.004,0.238
476,XAUUSD_BASE_715,XAUUSD,SHORT,2022-10-25 14:00:00,14,True,ONLINE_CAPTURED,-12.48,LOSS,0.004,0.191
477,XAUUSD_BASE_1286,XAUUSD,SHORT,2025-01-21 21:00:00,21,True,ONLINE_CAPTURED,-12.49,LOSS,0.001,0.206
478,XAUUSD_BASE_2,XAUUSD,SHORT,2020-01-02 21:00:00,21,True,ONLINE_CAPTURED,-12.5,LOSS,0.001,0.309
479,XAUUSD_BASE_492,XAUUSD,SHORT,2021-12-08 21:00:00,21,True,ONLINE_CAPTURED,-12.5,LOSS,0.001,0.126
480,XAUUSD_BASE_718,XAUUSD,LONG,2022-10-28 13:00:00,13,True,ONLINE_CAPTURED,-12.6,LOSS,0.017,0.162
481,USDJPY_BASE_1476,USDJPY,LONG,2025-10-15 10:00:00,10,True,ONLINE_CAPTURED,-12.73,LOSS,0.011,0.325
482,XAUUSD_BASE_1016,XAUUSD,LONG,2024-01-05 20:00:00,20,True,ONLINE_CAPTURED,-12.75,LOSS,0.035,0.261
483,XAUUSD_BASE_864,XAUUSD,SHORT,2023-05-18 23:00:00,23,False,OFFLINE_MISSED,-12.8,LOSS,0.044,0.17
484,XAUUSD_BASE_103,XAUUSD,LONG,2020-05-21 11:00:00,11,True,ONLINE_CAPTURED,-12.82,LOSS,0.055,0.202
485,XAUUSD_BASE_336,XAUUSD,SHORT,2021-04-21 15:00:00,15,True,ONLINE_CAPTURED,-12.85,LOSS,0.057,0.105
486,XAUUSD_BASE_311,XAUUSD,SHORT,2021-03-13 02:00:00,2,False,OFFLINE_MISSED,-12.87,LOSS,0.06,0.11
487,XAUUSD_BASE_668,XAUUSD,LONG,2022-08-17 22:00:00,22,False,OFFLINE_MISSED,-12.89,LOSS,0.063,0.265
488,XAUUSD_BASE_677,XAUUSD,LONG,2022-09-01 17:00:00,17,True,ONLINE_CAPTURED,-12.94,LOSS,0.072,0.182
489,USDJPY_BASE_396,USDJPY,SHORT,2021-07-21 19:00:00,19,True,ONLINE_CAPTURED,-12.95,LOSS,0.016,0.283
490,USDJPY_BASE_854,USDJPY,LONG,2023-05-08 12:00:00,12,True,ONLINE_CAPTURED,-12.95,LOSS,0.017,0.25
491,USDJPY_BASE_1119,USDJPY,SHORT,2024-05-23 23:00:00,23,False,OFFLINE_MISSED,-12.95,LOSS,0.019,0.329
492,XAUUSD_BASE_968,XAUUSD,SHORT,2023-10-25 20:00:00,20,True,ONLINE_CAPTURED,-13.05,LOSS,0.08,0.169
493,XAUUSD_BASE_762,XAUUSD,SHORT,2022-12-29 23:00:00,23,False,OFFLINE_MISSED,-13.14,LOSS,0.102,0.226
494,GBPUSD_BASE_163,GBPUSD,LONG,2020-08-14 15:00:00,15,True,ONLINE_CAPTURED,-13.2,LOSS,0.002,0.216
495,XAUUSD_BASE_252,XAUUSD,LONG,2020-12-19 02:00:00,2,False,OFFLINE_MISSED,-13.26,LOSS,0.117,0.279
496,US500_BASE_716,US500,SHORT,2022-10-26 17:00:00,17,True,ONLINE_CAPTURED,-13.28,LOSS,0.05,0.259
497,XAUUSD_BASE_1453,XAUUSD,LONG,2025-09-17 12:00:00,12,True,ONLINE_CAPTURED,-13.29,LOSS,0.078,0.175
498,US500_BASE_557,US500,LONG,2022-03-14 19:00:00,19,True,ONLINE_CAPTURED,-13.31,LOSS,0.056,0.308
499,XAUUSD_BASE_1515,XAUUSD,SHORT,2025-11-28 16:00:00,16,False,OFFLINE_MISSED,-13.34,LOSS,0.084,0.121
500,XAUUSD_BASE_129,XAUUSD,SHORT,2020-06-25 12:00:00,12,True,ONLINE_CAPTURED,-13.35,LOSS,0.135,0.192
501,XAUUSD_BASE_358,XAUUSD,LONG,2021-05-26 22:00:00,22,False,OFFLINE_MISSED,-13.35,LOSS,0.131,0.157
502,XAUUSD_BASE_302,XAUUSD,SHORT,2021-03-02 00:00:00,0,False,OFFLINE_MISSED,-13.36,LOSS,0.141,0.129
503,US500_BASE_1153,US500,LONG,2024-07-05 09:00:00,9,True,ONLINE_CAPTURED,-13.38,LOSS,0.053,0.251
504,USDJPY_BASE_1115,USDJPY,LONG,2024-05-21 05:00:00,5,False,OFFLINE_MISSED,-13.4,LOSS,0.038,0.299
505,XAUUSD_BASE_339,XAUUSD,LONG,2021-04-23 13:00:00,13,True,ONLINE_CAPTURED,-13.41,LOSS,0.147,0.102
506,XAUUSD_BASE_851,XAUUSD,SHORT,2023-05-03 15:00:00,15,True,ONLINE_CAPTURED,-13.46,LOSS,0.139,0.197
507,XAUUSD_BASE_90,XAUUSD,LONG,2020-04-29 22:00:00,22,False,OFFLINE_MISSED,-13.47,LOSS,0.169,0.263
508,XAUUSD_BASE_309,XAUUSD,SHORT,2021-03-10 23:00:00,23,False,OFFLINE_MISSED,-13.47,LOSS,0.159,0.146
509,XAUUSD_BASE_378,XAUUSD,SHORT,2021-06-24 22:00:00,22,False,OFFLINE_MISSED,-13.48,LOSS,0.156,0.107
510,XAUUSD_BASE_689,XAUUSD,LONG,2022-09-19 17:00:00,17,True,ONLINE_CAPTURED,-13.48,LOSS,0.163,0.22
511,XAUUSD_BASE_283,XAUUSD,LONG,2021-02-01 08:00:00,8,False,OFFLINE_MISSED,-13.49,LOSS,0.15,0.091
512,XAUUSD_BASE_975,XAUUSD,SHORT,2023-11-06 19:00:00,19,True,ONLINE_CAPTURED,-13.54,LOSS,0.154,0.174
513,XAUUSD_BASE_1309,XAUUSD,LONG,2025-02-24 21:00:00,21,True,ONLINE_CAPTURED,-13.55,LOSS,0.112,0.206
514,XAUUSD_BASE_323,XAUUSD,LONG,2021-03-30 18:00:00,18,True,ONLINE_CAPTURED,-13.6,LOSS,0.178,0.106
515,US500_BASE_1344,US500,SHORT,2025-04-22 03:00:00,3,False,OFFLINE_MISSED,-13.61,LOSS,0.054,0.255
516,XAUUSD_BASE_1074,XAUUSD,LONG,2024-03-20 07:00:00,7,False,OFFLINE_MISSED,-13.62,LOSS,0.144,0.253
517,USDJPY_BASE_360,USDJPY,LONG,2021-05-28 09:00:00,9,True,ONLINE_CAPTURED,-13.63,LOSS,0.038,0.233
518,XAUUSD_BASE_168,XAUUSD,LONG,2020-08-20 01:00:00,1,False,OFFLINE_MISSED,-13.64,LOSS,0.166,0.293
519,XAUUSD_BASE_1354,XAUUSD,LONG,2025-05-06 16:00:00,16,False,OFFLINE_MISSED,-13.68,LOSS,0.117,0.172
520,XAUUSD_BASE_458,XAUUSD,SHORT,2021-10-13 20:00:00,20,True,ONLINE_CAPTURED,-13.7,LOSS,0.192,0.114
521,XAUUSD_BASE_888,XAUUSD,SHORT,2023-06-23 05:00:00,5,False,OFFLINE_MISSED,-13.7,LOSS,0.18,0.182
522,US500_BASE_1152,US500,LONG,2024-07-02 22:00:00,22,False,OFFLINE_MISSED,-13.7,LOSS,0.072,0.319
523,XAUUSD_BASE_104,XAUUSD,LONG,2020-05-25 15:00:00,15,True,ONLINE_CAPTURED,-13.71,LOSS,0.205,0.173
524,XAUUSD_BASE_361,XAUUSD,LONG,2021-05-28 22:00:00,22,False,OFFLINE_MISSED,-13.71,LOSS,0.185,0.166
525,XAUUSD_BASE_447,XAUUSD,SHORT,2021-09-24 11:00:00,11,True,ONLINE_CAPTURED,-13.71,LOSS,0.197,0.09
526,XAUUSD_BASE_348,XAUUSD,SHORT,2021-05-08 04:00:00,4,False,OFFLINE_MISSED,-13.72,LOSS,0.196,0.119
527,XAUUSD_BASE_959,XAUUSD,LONG,2023-10-09 10:00:00,10,True,ONLINE_CAPTURED,-13.79,LOSS,0.193,0.134
528,XAUUSD_BASE_1401,XAUUSD,SHORT,2025-07-07 15:00:00,15,True,ONLINE_CAPTURED,-13.81,LOSS,0.132,0.185
529,XAUUSD_BASE_318,XAUUSD,LONG,2021-03-19 16:00:00,16,False,OFFLINE_MISSED,-13.84,LOSS,0.221,0.102
530,XAUUSD_BASE_415,XAUUSD,SHORT,2021-08-13 17:00:00,17,True,ONLINE_CAPTURED,-13.88,LOSS,0.217,0.095
531,US500_BASE_1396,US500,LONG,2025-07-02 16:00:00,16,False,OFFLINE_MISSED,-13.9,LOSS,0.071,0.249
532,XAUUSD_BASE_485,XAUUSD,LONG,2021-11-29 10:00:00,10,True,ONLINE_CAPTURED,-13.93,LOSS,0.231,0.12
533,XAUUSD_BASE_238,XAUUSD,LONG,2020-11-26 18:00:00,18,True,ONLINE_CAPTURED,-13.94,LOSS,0.234,0.236
534,XAUUSD_BASE_866,XAUUSD,LONG,2023-05-23 10:00:00,10,True,ONLINE_CAPTURED,-13.98,LOSS,0.216,0.128
535,XAUUSD_BASE_88,XAUUSD,SHORT,2020-04-27 16:00:00,16,False,OFFLINE_MISSED,-13.99,LOSS,0.262,0.199
536,XAUUSD_BASE_779,XAUUSD,SHORT,2023-01-19 19:00:00,19,True,ONLINE_CAPTURED,-14.01,LOSS,0.232,0.185
537,XAUUSD_BASE_197,XAUUSD,LONG,2020-09-30 01:00:00,1,False,OFFLINE_MISSED,-14.03,LOSS,0.231,0.196
538,XAUUSD_BASE_341,XAUUSD,SHORT,2021-04-26 18:00:00,18,True,ONLINE_CAPTURED,-14.06,LOSS,0.253,0.076
539,USDJPY_BASE_239,USDJPY,LONG,2020-11-26 20:00:00,20,True,ONLINE_CAPTURED,-14.07,LOSS,0.051,0.268
540,XAUUSD_BASE_386,XAUUSD,SHORT,2021-07-05 22:00:00,22,False,OFFLINE_MISSED,-14.09,LOSS,0.25,0.137
541,XAUUSD_BASE_904,XAUUSD,SHORT,2023-07-13 16:00:00,16,False,OFFLINE_MISSED,-14.09,LOSS,0.238,0.178
542,XAUUSD_BASE_397,XAUUSD,SHORT,2021-07-22 10:00:00,10,True,ONLINE_CAPTURED,-14.12,LOSS,0.254,0.136
543,XAUUSD_BASE_629,XAUUSD,LONG,2022-07-01 19:00:00,19,True,ONLINE_CAPTURED,-14.16,LOSS,0.27,0.196
544,XAUUSD_BASE_616,XAUUSD,SHORT,2022-06-03 02:00:00,2,False,OFFLINE_MISSED,-14.19,LOSS,0.266,0.197
545,XAUUSD_BASE_582,XAUUSD,LONG,2022-04-19 21:00:00,21,True,ONLINE_CAPTURED,-14.2,LOSS,0.252,0.191
546,XAUUSD_BASE_1052,XAUUSD,LONG,2024-02-20 13:00:00,13,True,ONLINE_CAPTURED,-14.21,LOSS,0.234,0.19
547,XAUUSD_BASE_428,XAUUSD,SHORT,2021-08-31 11:00:00,11,True,ONLINE_CAPTURED,-14.22,LOSS,0.273,0.103
548,XAUUSD_BASE_426,XAUUSD,LONG,2021-08-30 14:00:00,14,True,ONLINE_CAPTURED,-14.24,LOSS,0.275,0.082
549,XAUUSD_BASE_947,XAUUSD,SHORT,2023-09-11 05:00:00,5,False,OFFLINE_MISSED,-14.26,LOSS,0.255,0.142
550,XAUUSD_BASE_874,XAUUSD,SHORT,2023-05-30 19:00:00,19,True,ONLINE_CAPTURED,-14.27,LOSS,0.262,0.156
551,XAUUSD_BASE_52,XAUUSD,LONG,2020-03-02 09:00:00,9,True,ONLINE_CAPTURED,-14.28,LOSS,0.331,0.281
552,XAUUSD_BASE_654,XAUUSD,SHORT,2022-08-01 17:00:00,17,True,ONLINE_CAPTURED,-14.3,LOSS,0.293,0.187
553,USDJPY_BASE_1023,USDJPY,SHORT,2024-01-13 00:00:00,0,False,OFFLINE_MISSED,-14.3,LOSS,0.066,0.28
554,USDJPY_BASE_1113,USDJPY,SHORT,2024-05-16 20:00:00,20,True,ONLINE_CAPTURED,-14.3,LOSS,0.076,0.324
555,XAUUSD_BASE_429,XAUUSD,LONG,2021-08-31 23:00:00,23,False,OFFLINE_MISSED,-14.31,LOSS,0.286,0.142
556,XAUUSD_BASE_605,XAUUSD,LONG,2022-05-18 12:00:00,12,True,ONLINE_CAPTURED,-14.31,LOSS,0.28,0.16
557,XAUUSD_BASE_650,XAUUSD,SHORT,2022-07-26 23:00:00,23,False,OFFLINE_MISSED,-14.32,LOSS,0.3,0.207
558,XAUUSD_BASE_327,XAUUSD,SHORT,2021-04-05 12:00:00,12,True,ONLINE_CAPTURED,-14.33,LOSS,0.299,0.139
559,XAUUSD_BASE_645,XAUUSD,SHORT,2022-07-16 02:00:00,2,False,OFFLINE_MISSED,-14.33,LOSS,0.299,0.275
560,XAUUSD_BASE_741,XAUUSD,SHORT,2022-12-07 16:00:00,16,False,OFFLINE_MISSED,-14.34,LOSS,0.303,0.182
561,XAUUSD_BASE_1319,XAUUSD,SHORT,2025-03-14 17:00:00,17,True,ONLINE_CAPTURED,-14.35,LOSS,0.194,0.225
562,XAUUSD_BASE_306,XAUUSD,SHORT,2021-03-09 13:00:00,13,True,ONLINE_CAPTURED,-14.37,LOSS,0.306,0.092
563,XAUUSD_BASE_814,XAUUSD,LONG,2023-03-16 14:00:00,14,True,ONLINE_CAPTURED,-14.37,LOSS,0.285,0.144
564,XAUUSD_BASE_807,XAUUSD,SHORT,2023-03-06 23:00:00,23,False,OFFLINE_MISSED,-14.39,LOSS,0.291,0.176
565,XAUUSD_BASE_619,XAUUSD,LONG,2022-06-08 11:00:00,11,True,ONLINE_CAPTURED,-14.42,LOSS,0.3,0.195
566,XAUUSD_BASE_325,XAUUSD,LONG,2021-04-02 13:00:00,13,True,ONLINE_CAPTURED,-14.43,LOSS,0.313,0.094
567,XAUUSD_BASE_549,XAUUSD,SHORT,2022-02-25 15:00:00,15,True,ONLINE_CAPTURED,-14.47,LOSS,0.301,0.182
568,XAUUSD_BASE_562,XAUUSD,SHORT,2022-03-23 13:00:00,13,True,ONLINE_CAPTURED,-14.48,LOSS,0.298,0.176
569,XAUUSD_BASE_687,XAUUSD,SHORT,2022-09-16 03:00:00,3,False,OFFLINE_MISSED,-14.51,LOSS,0.336,0.204
570,XAUUSD_BASE_1367,XAUUSD,LONG,2025-05-28 22:00:00,22,False,OFFLINE_MISSED,-14.52,LOSS,0.202,0.221
571,USDJPY_BASE_249,USDJPY,SHORT,2020-12-12 04:00:00,4,False,OFFLINE_MISSED,-14.53,LOSS,0.064,0.295
572,US500_BASE_698,US500,SHORT,2022-09-29 15:00:00,15,True,ONLINE_CAPTURED,-14.53,LOSS,0.134,0.263
573,XAUUSD_BASE_353,XAUUSD,LONG,2021-05-15 00:00:00,0,False,OFFLINE_MISSED,-14.56,LOSS,0.317,0.181
574,XAUUSD_BASE_867,XAUUSD,SHORT,2023-05-23 19:00:00,19,True,ONLINE_CAPTURED,-14.59,LOSS,0.306,0.148
575,XAUUSD_BASE_29,XAUUSD,LONG,2020-01-30 21:00:00,21,True,ONLINE_CAPTURED,-14.6,LOSS,0.389,0.205
576,XAUUSD_BASE_1506,XAUUSD,LONG,2025-11-15 04:00:00,4,False,OFFLINE_MISSED,-14.6,LOSS,0.206,0.182
577,XAUUSD_BASE_332,XAUUSD,SHORT,2021-04-14 15:00:00,15,True,ONLINE_CAPTURED,-14.62,LOSS,0.344,0.103
578,XAUUSD_BASE_61,XAUUSD,LONG,2020-03-12 11:00:00,11,True,ONLINE_CAPTURED,-14.64,LOSS,0.387,0.165
579,XAUUSD_BASE_97,XAUUSD,LONG,2020-05-13 07:00:00,7,False,OFFLINE_MISSED,-14.65,LOSS,0.355,0.185
580,XAUUSD_BASE_508,XAUUSD,SHORT,2022-01-03 10:00:00,10,True,ONLINE_CAPTURED,-14.65,LOSS,0.335,0.1
